poi_id,city_id,name,category_id,poi_category,lat,lng,typical_duration_minutes,entry_cost,currency,carbon_kg,popularity_score,value_score,opens_at,closes_at,closed_days,best_season,accessibility,tags,description,has_xr_scene,status,updated_at
poi_2415e02a,cty_67ee7f6f,North Beach,cat_db94a794,beach,8.542166,76.999884,120,0.00,INR,2.459,24,56,09:00,19:00,6,winter,none,"quiet,sunset,guided_tour,family_friendly","Restored in the 1990s with mixed results — the upper gallery is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_0b113cd1,cty_541018a9,Wayanad Temple,cat_63e0475b,religious,11.7401,76.157033,240,0.00,INR,2.754,70,75,09:00,17:00,,post_monsoon,step_free,"ticketed,guided_tour,outdoor,sunrise","The step-well geometry is the reason most people come, but the upper gallery behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_0c5014db,cty_541018a9,Lighthouse Beach,cat_857ee77a,beach,11.685573,76.187637,60,750.00,INR,1.648,88,64,06:00,21:00,,post_monsoon,partial,"family_friendly,outdoor,local_favourite,photogenic","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_90ae8bdc,cty_541018a9,City Walls Walk,cat_68482803,heritage,11.755017,76.099494,180,0.00,INR,2.002,89,65,09:00,17:00,,,none,"family_friendly,guided_tour,indoor,quiet",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_6b659eca,cty_541018a9,Hot Springs,cat_7073a53a,wellness,11.645,76.071325,45,0.00,INR,3.084,34,50,,18:00,,post_monsoon,partial,"photogenic,indoor,sunrise,quiet","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_d2d9d668,cty_541018a9,Crocodile Park,cat_db384ce5,wildlife,11.649049,76.169313,150,0.00,INR,2.818,70,30,06:00,18:00,1,post_monsoon,step_free,"crowded,sunrise,ticketed,local_favourite",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_ba254651,cty_541018a9,Ayurveda Centre,cat_829c3404,wellness,11.723113,76.134412,150,0.00,INR,0.159,57,43,10:00,17:00,1,post_monsoon,step_free,"ticketed,quiet,crowded,photogenic","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_df26bbb8,cty_541018a9,Hot Springs,cat_7073a53a,wellness,11.682993,76.175674,240,50.00,INR,2.525,100,61,08:00,19:00,,post_monsoon,step_free,"quiet,crowded,photogenic,outdoor","Restored in the 1990s with mixed results — the north courtyard is authentic, the lattice screen is not.",0,active,2026-08-18T10:00:00+05:30
poi_3132b4af,cty_541018a9,Wayanad Temple,cat_63e0475b,religious,11.64533,76.096216,120,200.00,INR,0.611,50,87,10:00,17:00,0,post_monsoon,partial,"indoor,sunrise,sunset,outdoor","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_679c6407,cty_541018a9,Night Food Bazaar,cat_260a51dc,food,11.653709,76.175785,150,500.00,INR,3.06,90,50,10:00,17:00,,post_monsoon,partial,"photogenic,guided_tour,outdoor,crowded","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_ac60ca43,cty_541018a9,Wayanad Viewpoint,cat_260a51dc,viewpoint,11.652891,76.179875,75,0.00,INR,0.661,85,77,06:00,,,post_monsoon,partial,"ticketed,crowded,guided_tour,local_favourite","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",1,active,2026-08-18T10:00:00+05:30
poi_b5955e68,cty_541018a9,Wayanad Fort,cat_c03ee00a,heritage,11.722375,76.202721,45,2500.00,INR,2.241,31,54,10:00,18:00,,post_monsoon,partial,"unesco,outdoor,ticketed,guided_tour","Restored in the 1990s with mixed results — the north courtyard is authentic, the fresco panel is not.",0,active,2026-08-18T10:00:00+05:30
poi_26b3387f,cty_541018a9,Kayaking at Wayanad,cat_5c6b9b9e,adventure,11.679171,76.193096,45,2500.00,INR,1.679,91,96,,21:00,0,post_monsoon,none,"guided_tour,sunset,indoor,crowded","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_89519140,cty_541018a9,Crocodile Park,cat_db384ce5,wildlife,11.755212,76.175292,60,0.00,INR,2.716,50,43,06:00,17:00,1,,step_free,"indoor,family_friendly,ticketed,guided_tour","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the brass door on the rear terrace is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_d029a07e,cty_541018a9,Zipline Point,cat_12271927,adventure,11.662156,76.138101,45,0.00,INR,3.165,74,55,,17:00,,post_monsoon,partial,"crowded,unesco,sunset,ticketed","The fresco panel is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_1e9ed7f1,cty_541018a9,Elephant Camp,cat_db384ce5,wildlife,11.636407,76.184588,45,50.00,INR,1.728,84,37,08:00,21:00,1,post_monsoon,step_free,"photogenic,guided_tour,quiet,sunrise","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_92cf9d43,cty_718f03c7,Textile Museum,cat_648738e2,museum,17.432732,78.434255,180,500.00,INR,1.025,56,52,09:00,17:00,1,,none,"ticketed,quiet,sunset,outdoor","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_c814b1d0,cty_718f03c7,Butterfly Reserve,cat_6b229a53,wildlife,17.437579,78.453252,150,750.00,INR,2.485,18,38,06:00,18:00,6,,none,"photogenic,quiet,sunset,unesco","The tile mosaic is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_1d735a17,cty_718f03c7,Crocodile Park,cat_6b229a53,wildlife,17.397406,78.517939,180,0.00,INR,3.332,51,57,09:00,18:00,,winter,partial,"unesco,sunrise,ticketed,family_friendly","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_dbf42d12,cty_718f03c7,Hyderabad City Museum,cat_a74a90c1,museum,17.343573,78.511382,45,200.00,INR,3.437,37,64,06:00,18:00,6,winter,none,"indoor,crowded,guided_tour,quiet","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_cf0b559b,cty_718f03c7,Rock Climbing Wall,cat_12271927,adventure,17.335649,78.455219,45,0.00,INR,2.014,87,64,09:00,21:00,,winter,partial,"quiet,family_friendly,indoor,unesco","Restored in the 1990s with mixed results — the colonnade is authentic, the inscription is not.",0,active,2026-08-18T10:00:00+05:30
poi_efeb9acf,cty_718f03c7,Yoga Shala,cat_7073a53a,wellness,17.359928,78.474629,240,500.00,INR,1.002,35,73,08:00,19:00,0,,partial,"sunrise,outdoor,indoor,crowded","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_855347dc,cty_718f03c7,Hyderabad Bird Sanctuary,cat_6b229a53,wildlife,17.354838,78.456769,150,50.00,INR,2.194,34,64,10:00,21:00,6,,step_free,"quiet,sunrise,sunset,unesco","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_04171cda,cty_718f03c7,Ayurveda Centre,cat_829c3404,wellness,17.370404,78.493753,75,500.00,INR,0.735,29,46,08:00,,,winter,none,"crowded,local_favourite,family_friendly,unesco","The lattice screen is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_bd5ad4bb,cty_718f03c7,Backwater Channel,cat_8f5457b4,nature,17.418573,78.484342,90,1200.00,INR,3.121,30,74,09:00,18:00,,winter,none,"indoor,crowded,outdoor,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_c2b659ff,cty_718f03c7,Backwater Channel,cat_87a6232b,nature,17.377729,78.51253,240,500.00,INR,3.216,67,95,09:00,17:00,0,winter,step_free,"indoor,unesco,outdoor,ticketed","The mirror work is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_6631745a,cty_718f03c7,Ridge Lookout,cat_ae5149e1,viewpoint,17.435789,78.516456,150,750.00,INR,0.476,56,62,06:00,21:00,1,winter,none,"guided_tour,unesco,quiet,sunset","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the north courtyard is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_b97083bd,cty_718f03c7,Textile Museum,cat_648738e2,museum,17.361012,78.545721,60,0.00,INR,1.275,91,52,06:00,21:00,,winter,step_free,"ticketed,crowded,unesco,local_favourite","Restored in the 1990s with mixed results — the north courtyard is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_c7ef2f29,cty_718f03c7,Museum of Coins,cat_a6c4c438,museum,17.326415,78.53989,75,500.00,INR,2.681,90,56,06:00,,0,winter,step_free,"sunrise,photogenic,unesco,local_favourite","Restored in the 1990s with mixed results — the north courtyard is authentic, the brass door is not.",0,active,2026-08-18T10:00:00+05:30
poi_f728973d,cty_718f03c7,Kayaking at Hyderabad,cat_51e6a700,adventure,17.326132,78.474849,120,200.00,INR,1.374,66,88,06:00,18:00,1,winter,none,"indoor,unesco,outdoor,guided_tour","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the rear terrace is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_3c7df950,cty_718f03c7,Ayurveda Centre,cat_829c3404,wellness,17.430881,78.430118,120,0.00,INR,1.502,46,48,,18:00,,,step_free,"quiet,indoor,local_favourite,sunset","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the inscription is not.",0,active,2026-08-18T10:00:00+05:30
poi_16ee7fea,cty_7cb0b529,Crocodile Park,cat_6b229a53,wildlife,17.746358,83.151881,60,50.00,INR,2.994,65,57,06:00,18:00,,winter,none,"ticketed,photogenic,sunrise,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the upper gallery is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_43fed3a1,cty_7cb0b529,Cooking Class at Old Town,cat_b591c643,food,17.714881,83.261791,90,0.00,INR,2.228,49,71,10:00,18:00,,winter,step_free,"indoor,guided_tour,sunset,family_friendly","The step-well geometry is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_13aa9240,cty_7cb0b529,Ayurveda Centre,cat_829c3404,wellness,17.654631,83.223424,75,2500.00,INR,3.131,85,69,,19:00,1,winter,none,"local_favourite,unesco,family_friendly,ticketed","Restored in the 1990s with mixed results — the upper gallery is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_6a074d03,cty_7cb0b529,Hot Springs,cat_829c3404,wellness,17.700808,83.260336,75,0.00,INR,1.104,64,52,10:00,19:00,1,,none,"outdoor,ticketed,crowded,sunset",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_697e3901,cty_7cb0b529,Crocodile Park,cat_200acca0,wildlife,17.752179,83.291576,45,2500.00,INR,1.031,38,64,,19:00,6,winter,none,"outdoor,ticketed,guided_tour,sunrise","The mirror work is the reason most people come, but the upper gallery behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_e9a50799,cty_7cb0b529,City Walls Walk,cat_68482803,heritage,17.633745,83.167971,120,500.00,INR,0.35,53,60,,18:00,6,winter,none,"ticketed,crowded,local_favourite,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_46ade188,cty_7cb0b529,Maritime Museum,cat_a74a90c1,museum,17.666299,83.176816,150,50.00,INR,0.374,57,38,10:00,17:00,,winter,none,"photogenic,local_favourite,guided_tour,indoor","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_4c2e1d24,cty_7cb0b529,Visakhapatnam Street Food Lane,cat_34ac5ade,food,17.677053,83.175921,60,0.00,INR,1.464,43,60,06:00,18:00,,winter,partial,"family_friendly,sunrise,outdoor,sunset",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_8843e985,cty_7cb0b529,Fishermen's Cove,cat_db94a794,beach,17.723925,83.175345,120,200.00,INR,1.189,71,71,06:00,18:00,,winter,step_free,"outdoor,family_friendly,sunset,sunrise","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_72868d71,cty_7cb0b529,Coffee Roastery Tour,cat_a01f3db5,food,17.717607,83.231992,45,50.00,INR,2.271,43,30,08:00,21:00,,winter,none,"quiet,ticketed,sunrise,indoor",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_41fadb4a,cty_7cb0b529,Visakhapatnam Stepwell,cat_c03ee00a,heritage,17.734229,83.200175,90,500.00,INR,0.5,90,77,10:00,18:00,6,,none,"guided_tour,unesco,family_friendly,local_favourite",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_336acf21,cty_7cb0b529,Crocodile Park,cat_db384ce5,wildlife,17.69933,83.15481,240,500.00,INR,0.726,69,80,10:00,18:00,,,partial,"guided_tour,quiet,local_favourite,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_b1aec06c,cty_7cb0b529,Spice Market Walk,cat_a01f3db5,food,17.618636,83.245087,180,750.00,INR,1.049,68,77,10:00,19:00,,winter,partial,"outdoor,crowded,unesco,local_favourite",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_ee54e1e8,cty_7cb0b529,"Gallery of Modern Art, Visakhapatnam",cat_648738e2,museum,17.685169,83.275612,60,750.00,INR,1.466,41,71,08:00,,,winter,partial,"unesco,quiet,indoor,local_favourite","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_79d8aa6b,cty_7cb0b529,Water Palace,cat_54243992,heritage,17.656112,83.16517,150,2500.00,INR,1.693,56,35,06:00,21:00,,winter,none,"local_favourite,sunset,guided_tour,photogenic","The carved lintel is the reason most people come, but the north courtyard behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_04e07eb8,cty_d4f5e3a5,Night Food Bazaar,cat_34ac5ade,food,13.639656,79.470415,90,0.00,INR,1.61,32,62,06:00,19:00,,,none,"family_friendly,indoor,sunset,outdoor",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_0e67fddb,cty_d4f5e3a5,Butterfly Reserve,cat_200acca0,wildlife,13.633532,79.478877,60,350.00,INR,0.605,68,40,08:00,,,winter,none,"family_friendly,crowded,ticketed,photogenic","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_a7aaf961,cty_d4f5e3a5,Butterfly Reserve,cat_6b229a53,wildlife,13.677834,79.452173,180,350.00,INR,1.15,79,21,10:00,21:00,,winter,none,"sunrise,photogenic,crowded,family_friendly",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_9096d3f8,cty_d4f5e3a5,Elephant Camp,cat_db384ce5,wildlife,13.643169,79.451284,150,2500.00,INR,2.787,59,49,06:00,17:00,0,winter,partial,"photogenic,unesco,quiet,outdoor","Restored in the 1990s with mixed results — the colonnade is authentic, the fresco panel is not.",0,active,2026-08-18T10:00:00+05:30
poi_c0f909cd,cty_d4f5e3a5,Hilltop Shrine,cat_7e99ea32,religious,13.585382,79.357721,180,350.00,INR,3.258,20,51,06:00,17:00,,winter,partial,"ticketed,outdoor,quiet,guided_tour","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_9cf22283,cty_d4f5e3a5,Spice Market Walk,cat_a01f3db5,food,13.689344,79.362487,75,100.00,INR,1.194,100,41,,17:00,,winter,step_free,"photogenic,sunset,ticketed,crowded","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_d4ce5bf9,cty_d4f5e3a5,Ayurveda Centre,cat_7073a53a,wellness,13.696293,79.382381,120,1200.00,INR,2.276,62,61,08:00,,0,winter,none,"local_favourite,crowded,sunset,quiet","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the carved lintel is not.",0,active,2026-08-18T10:00:00+05:30
