fact_id,poi_id,fact_type,fact_text,language,confidence,display_priority,embedding_ref,updated_at
fct_8e42c603,poi_9d150a02,practical,Allow 75 minutes at Kuala Lumpur Bird Sanctuary. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_9d150a02,2026-08-18T10:00:00+05:30
fct_94772a4b,poi_29af0a10,etiquette,Footwear is removed before entering the inner area of Coffee Roastery Tour; socks are advisable in summer.,en-IN,high,5,emb_fact_29af0a10,2026-08-18T10:00:00+05:30
fct_47cf8abc,poi_45d40c26,etiquette,Footwear is removed before entering the inner area of Bali City Museum; socks are advisable in summer.,en-IN,high,2,emb_fact_45d40c26,2026-08-18T10:00:00+05:30
fct_e6c86046,poi_67992007,practical,Allow 60 minutes at Ayurveda Centre. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_67992007,2026-08-18T10:00:00+05:30
fct_d26e3f2f,poi_19b1930f,etiquette,Footwear is removed before entering the inner area of Bali Viewpoint; socks are advisable in summer.,en-IN,medium,3,emb_fact_19b1930f,2026-08-18T10:00:00+05:30
fct_9714027a,poi_edbbfa7c,etiquette,Footwear is removed before entering the inner area of Water Palace; socks are advisable in summer.,en-IN,high,3,emb_fact_edbbfa7c,2026-08-18T10:00:00+05:30
fct_b72fc55e,poi_4083e010,history,Fishermen's Cove was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_4083e010,2026-08-18T10:00:00+05:30
fct_f947a99b,poi_7fd38d45,history,Night Food Bazaar was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_7fd38d45,2026-08-18T10:00:00+05:30
fct_b1ecac40,poi_adab11df,history,Bali Stepwell was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_adab11df,2026-08-18T10:00:00+05:30
fct_c5085c64,poi_f9130509,etiquette,Footwear is removed before entering the inner area of Bali Bazaar; socks are advisable in summer.,en-IN,high,1,emb_fact_f9130509,2026-08-18T10:00:00+05:30
fct_eb9ed0a9,poi_c82b2d5e,architecture,"The tile mosaic at Textile Museum is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_c82b2d5e,2026-08-18T10:00:00+05:30
fct_781ef8be,poi_6f8881e5,practical,Allow 240 minutes at Watchtower Terrace. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_6f8881e5,2026-08-18T10:00:00+05:30
fct_74f0c876,poi_8bbc9fa1,practical,Allow 45 minutes at Blue Pottery Workshop. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_8bbc9fa1,2026-08-18T10:00:00+05:30
fct_60db2293,poi_47522fff,history,Blue Pottery Workshop was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,low,1,emb_fact_47522fff,2026-08-18T10:00:00+05:30
fct_5907f72d,poi_13d980c4,history,Lighthouse Beach was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_13d980c4,2026-08-18T10:00:00+05:30
fct_cb6b8ff4,poi_4f98940c,trivia,"Zipline Point appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,5,emb_fact_4f98940c,2026-08-18T10:00:00+05:30
fct_a7e49060,poi_25297fae,history,Rock Garden was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_25297fae,2026-08-18T10:00:00+05:30
fct_372c2a28,poi_b6e36b7d,history,Watchtower Terrace was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_b6e36b7d,2026-08-18T10:00:00+05:30
fct_60233805,poi_7dbcbc93,practical,Allow 60 minutes at Cliff Walk. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_7dbcbc93,2026-08-18T10:00:00+05:30
fct_866d5584,poi_7222df37,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,4,emb_fact_7222df37,2026-08-18T10:00:00+05:30
fct_c552932d,poi_7b3b06ba,history,Jain Temple Complex was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,medium,1,emb_fact_7b3b06ba,2026-08-18T10:00:00+05:30
fct_ce646eea,poi_5f0425b4,trivia,"Kyoto Bazaar appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_5f0425b4,2026-08-18T10:00:00+05:30
fct_ad4b966c,poi_1fcbd044,architecture,"The lattice screen at Old Palace, Kyoto is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_1fcbd044,2026-08-18T10:00:00+05:30
fct_6cbfd4b0,poi_d2db3dab,practical,Allow 240 minutes at Blue Pottery Workshop. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_d2db3dab,2026-08-18T10:00:00+05:30
fct_8d96c7a0,poi_d1c73e68,architecture,"The tile mosaic at Museum of Coins is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_d1c73e68,2026-08-18T10:00:00+05:30
fct_5cb873e6,poi_1fcba288,architecture,"The brass door at Crocodile Park is the detail most guides point out, and the only part not restored.",en-IN,low,1,emb_fact_1fcba288,2026-08-18T10:00:00+05:30
fct_2d17f93e,poi_18c77529,architecture,"The carved lintel at Botanical Gardens is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_18c77529,2026-08-18T10:00:00+05:30
fct_a42026b8,poi_4814eeb4,trivia,"Maritime Museum appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_4814eeb4,2026-08-18T10:00:00+05:30
fct_553ff36a,poi_1b12b60f,architecture,"The tile mosaic at Elephant Camp is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_1b12b60f,2026-08-18T10:00:00+05:30
fct_655d57d8,poi_9ebb50cc,architecture,"The step-well geometry at Jain Temple Complex is the detail most guides point out, and the only part not restored.",en-IN,medium,3,emb_fact_9ebb50cc,2026-08-18T10:00:00+05:30
fct_aeb02ee9,poi_e8cfe658,history,Kyoto Temple was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,medium,4,emb_fact_e8cfe658,2026-08-18T10:00:00+05:30
fct_88803d23,poi_36344a67,practical,Allow 120 minutes at Night Food Bazaar. It is busiest between 10:00 and 13:00.,en-IN,low,2,emb_fact_36344a67,2026-08-18T10:00:00+05:30
fct_78073611,poi_a2683340,architecture,"The lattice screen at Cliff Walk is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_a2683340,2026-08-18T10:00:00+05:30
fct_445f0f49,poi_0d0097d8,history,Cycling Loop was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_0d0097d8,2026-08-18T10:00:00+05:30
fct_a95de10e,poi_91b95b2c,etiquette,Footwear is removed before entering the inner area of Zipline Point; socks are advisable in summer.,en-IN,high,1,emb_fact_91b95b2c,2026-08-18T10:00:00+05:30
fct_b652428e,poi_7858bc94,architecture,"The carved lintel at Riverside Lounge is the detail most guides point out, and the only part not restored.",en-IN,medium,5,emb_fact_7858bc94,2026-08-18T10:00:00+05:30
fct_5ff3fa85,poi_0f290346,etiquette,Footwear is removed before entering the inner area of Zurich City Museum; socks are advisable in summer.,en-IN,medium,3,emb_fact_0f290346,2026-08-18T10:00:00+05:30
fct_7672fda0,poi_6a47f431,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_6a47f431,2026-08-18T10:00:00+05:30
fct_9fe4884f,poi_2de73961,trivia,"Museum of Coins appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,5,emb_fact_2de73961,2026-08-18T10:00:00+05:30
fct_eab35e49,poi_e42ee142,history,Rock Garden was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,medium,5,emb_fact_e42ee142,2026-08-18T10:00:00+05:30
fct_9c182dc3,poi_691b9d78,etiquette,Footwear is removed before entering the inner area of Kayaking at Zurich; socks are advisable in summer.,en-IN,high,2,emb_fact_691b9d78,2026-08-18T10:00:00+05:30
fct_5bfb0e7d,poi_84400ff6,history,Hot Springs was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,low,4,emb_fact_84400ff6,2026-08-18T10:00:00+05:30
fct_33ddd606,poi_4af84782,history,Paragliding Launch was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_4af84782,2026-08-18T10:00:00+05:30
fct_5c47b5de,poi_44b0ea0b,history,Zurich Stepwell was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,medium,3,emb_fact_44b0ea0b,2026-08-18T10:00:00+05:30
fct_4dbca3ab,poi_2751dae9,etiquette,Footwear is removed before entering the inner area of Puppet Museum; socks are advisable in summer.,en-IN,high,2,emb_fact_2751dae9,2026-08-18T10:00:00+05:30
fct_1be42fd4,poi_1351648f,etiquette,Footwear is removed before entering the inner area of Maritime Museum; socks are advisable in summer.,en-IN,high,5,emb_fact_1351648f,2026-08-18T10:00:00+05:30
