chunk_id,city_id,poi_id,section,title,body,language,token_estimate,source_label,embedding_ref,seasonal_relevance,updated_at
kbc_6a170f29,cty_0b7f5985,,seasonal,Zurich — Seasonal,"Season matters more in Zurich than most travellers expect. summer brings the conditions most people come for, and the corresponding crowds and prices. The shoulder weeks either side are noticeably cheaper, with weather that is usually still workable. The off season is not empty — several of the best festivals fall in it — but some outlying sites reduce their hours.",en-IN,79,KV Place Guide / Zurich / seasonal,emb_place_6a170f29,summer,2026-08-18T10:00:00+05:30
kbc_bfe5e56a,cty_0b7f5985,,practical,Zurich — Practical,"Practical notes for Zurich: ATMs are common in the centre and sparse near the outlying sites, so carry some cash. Most mid-range hotels will hold luggage after checkout without charging. Mobile coverage is good in the city and patchy in the hills nearby. Sunday closures affect government museums more than private ones. Allow more time than the map suggests during festival weeks.",en-IN,80,KV Place Guide / Zurich / practical,emb_place_bfe5e56a,,2026-08-18T10:00:00+05:30
kbc_c31735df,,poi_d349b995,culture,Hot Springs — visitor notes,"Hot Springs sits in Kathmandu and takes about 60 minutes to see properly. The fresco panel is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better. There is shade at the entrance but very little inside.",en-IN,57,KV Place Guide / Kathmandu / Hot Springs,emb_place_c31735df,,2026-08-18T10:00:00+05:30
kbc_f418e2d7,,poi_4c0e8968,seasonal,Hot Air Balloon Field — visitor notes,"Hot Air Balloon Field sits in Abu Dhabi and takes about 120 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. The nearest usable toilets are across the road, not on site.",en-IN,61,KV Place Guide / Abu Dhabi / Hot Air Balloon Field,emb_place_f418e2d7,,2026-08-18T10:00:00+05:30
kbc_948c5b82,,poi_9737e8e9,seasonal,Fishermen's Cove — visitor notes,Fishermen's Cove sits in Mysuru and takes about 150 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Photography is permitted except in the inner chamber.,en-IN,53,KV Place Guide / Mysuru / Fishermen's Cove,emb_place_948c5b82,post_monsoon,2026-08-18T10:00:00+05:30
kbc_befdfcb5,,poi_710b6716,seasonal,Ridge Lookout — visitor notes,"Ridge Lookout sits in Madurai and takes about 60 minutes to see properly. Restored in the 1990s with mixed results — the north courtyard is authentic, the lattice screen is not. Photography is permitted except in the inner chamber.",en-IN,50,KV Place Guide / Madurai / Ridge Lookout,emb_place_befdfcb5,,2026-08-18T10:00:00+05:30
kbc_12bd2bb2,,poi_ee4038b4,history,Mumbai Bazaar — visitor notes,"Mumbai Bazaar sits in Mumbai and takes about 120 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the colonnade is easy to miss from the main path. The nearest usable toilets are across the road, not on site.",en-IN,67,KV Place Guide / Mumbai / Mumbai Bazaar,emb_place_12bd2bb2,winter,2026-08-18T10:00:00+05:30
kbc_f4444887,,poi_36905b4d,history,Maritime Museum — visitor notes,"Maritime Museum sits in Panaji and takes about 75 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. A guide is worth it here — the signage explains almost nothing.",en-IN,57,KV Place Guide / Panaji / Maritime Museum,emb_place_f4444887,,2026-08-18T10:00:00+05:30
kbc_199b1c4c,,poi_a89bd0b6,practical,Riverside Lounge — visitor notes,"Riverside Lounge sits in Mumbai and takes about 120 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. The nearest usable toilets are across the road, not on site.",en-IN,57,KV Place Guide / Mumbai / Riverside Lounge,emb_place_199b1c4c,winter,2026-08-18T10:00:00+05:30
kbc_f2b7caf2,,poi_eb938fe9,culture,Lighthouse Beach — visitor notes,"Lighthouse Beach sits in Munnar and takes about 90 minutes to see properly. The carved lintel is the reason most people come, but the north courtyard behind it is quieter and arguably better. A guide is worth it here — the signage explains almost nothing.",en-IN,58,KV Place Guide / Munnar / Lighthouse Beach,emb_place_f2b7caf2,,2026-08-18T10:00:00+05:30
kbc_8ddf2e85,,poi_c192ae9d,history,Handloom Cooperative — visitor notes,"Handloom Cooperative sits in Jaipur and takes about 120 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the fresco panel on the riverside steps is easy to miss from the main path. Photography is permitted except in the inner chamber.",en-IN,65,KV Place Guide / Jaipur / Handloom Cooperative,emb_place_8ddf2e85,,2026-08-18T10:00:00+05:30
kbc_f0818e6e,,poi_537e1423,culture,Hot Springs — visitor notes,"Hot Springs sits in Lucknow and takes about 60 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. A guide is worth it here — the signage explains almost nothing.",en-IN,57,KV Place Guide / Lucknow / Hot Springs,emb_place_f0818e6e,,2026-08-18T10:00:00+05:30
kbc_c6dbd557,,poi_d10153d7,culture,Hot Springs — visitor notes,"Hot Springs sits in Gokarna and takes about 150 minutes to see properly. The lattice screen is the reason most people come, but the riverside steps behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Gokarna / Hot Springs,emb_place_c6dbd557,,2026-08-18T10:00:00+05:30
kbc_840f008b,,poi_36527647,culture,Rooftop Live Music — visitor notes,"Rooftop Live Music sits in Ahmedabad and takes about 45 minutes to see properly. Restored in the 1990s with mixed results — the riverside steps is authentic, the inscription is not. There is shade at the entrance but very little inside.",en-IN,53,KV Place Guide / Ahmedabad / Rooftop Live Music,emb_place_840f008b,,2026-08-18T10:00:00+05:30
kbc_d61be70d,,poi_08ddfd62,culture,Watchtower Terrace — visitor notes,"Watchtower Terrace sits in Kathmandu and takes about 75 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Kathmandu / Watchtower Terrace,emb_place_d61be70d,,2026-08-18T10:00:00+05:30
kbc_b76d6f6e,,poi_38e00d19,seasonal,City Walls Walk — visitor notes,"City Walls Walk sits in Puri and takes about 180 minutes to see properly. The step-well geometry is the reason most people come, but the north courtyard behind it is quieter and arguably better. There is shade at the entrance but very little inside.",en-IN,57,KV Place Guide / Puri / City Walls Walk,emb_place_b76d6f6e,,2026-08-18T10:00:00+05:30
kbc_dec87378,,poi_5f6b0929,practical,Jaisalmer Temple — visitor notes,Jaisalmer Temple sits in Jaisalmer and takes about 240 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Entry is straightforward; queues build after eleven.,en-IN,52,KV Place Guide / Jaisalmer / Jaisalmer Temple,emb_place_dec87378,,2026-08-18T10:00:00+05:30
kbc_1fa770b5,,poi_ba424444,culture,Royal Cenotaphs — visitor notes,"Royal Cenotaphs sits in Pune and takes about 240 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Entry is straightforward; queues build after eleven.",en-IN,50,KV Place Guide / Pune / Royal Cenotaphs,emb_place_1fa770b5,,2026-08-18T10:00:00+05:30
kbc_17612d2f,,poi_09642bc5,history,Lighthouse Beach — visitor notes,"Lighthouse Beach sits in Puri and takes about 180 minutes to see properly. Restored in the 1990s with mixed results — the colonnade is authentic, the tile mosaic is not. There is shade at the entrance but very little inside.",en-IN,52,KV Place Guide / Puri / Lighthouse Beach,emb_place_17612d2f,,2026-08-18T10:00:00+05:30
kbc_92b6a89c,,poi_e29c4169,culture,Jain Temple Complex — visitor notes,"Jain Temple Complex sits in Jaisalmer and takes about 180 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,53,KV Place Guide / Jaisalmer / Jain Temple Complex,emb_place_92b6a89c,,2026-08-18T10:00:00+05:30
kbc_ae9e0882,,poi_4733b6f0,seasonal,Yoga Shala — visitor notes,"Yoga Shala sits in Agra and takes about 240 minutes to see properly. The carved lintel is the reason most people come, but the riverside steps behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Agra / Yoga Shala,emb_place_ae9e0882,,2026-08-18T10:00:00+05:30
kbc_be1a664a,,poi_fb5f89ab,culture,Watchtower Terrace — visitor notes,"Watchtower Terrace sits in Aurangabad and takes about 75 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the brass door on the riverside steps is easy to miss from the main path. The nearest usable toilets are across the road, not on site.",en-IN,68,KV Place Guide / Aurangabad / Watchtower Terrace,emb_place_be1a664a,,2026-08-18T10:00:00+05:30
